fuel_id,frac_A,frac_B,phi,temperature_K,pressure_bar,lbv_cm_per_s,source,,,
Propane_Carbondioxide ,0.5,0.5,1,500,5,42.5153,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1,550,5,51.6865,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1,600,5,62.26186,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1,650,5,74.41406,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1,700,5,88.32604,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1,750,5,104.2016,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,300,1,27.86768,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,350,1,35.65966,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,400,1,44.64196,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,450,1,54.94864,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,500,1,66.7233,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,550,1,80.11506,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,600,1,95.32548,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,650,1,112.4704,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,700,1,131.7632,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,750,1,153.3934,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,300,2,22.58207,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,350,2,29.07793,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,400,2,36.63974,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,450,2,45.40517,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,500,2,55.4864,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,550,2,67.04555,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,600,2,80.23834,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,650,2,95.23849,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,700,2,112.2656,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,750,2,131.5174,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,300,3,19.57319,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,350,3,25.321,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,400,3,32.05057,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,450,3,39.85449,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,500,3,48.89364,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,550,3,59.29719,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,600,3,71.26103,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,650,3,84.91485,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,700,3,100.4718,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,750,3,118.124,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,300,4,17.52512,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,350,4,22.75052,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,400,4,28.8726,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,450,4,36.02171,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,500,4,44.30897,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,550,4,53.91646,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,600,4,64.95468,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,650,4,77.6204,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,700,4,92.09605,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,750,4,108.5658,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,300,5,16.00399,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,350,5,20.82944,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,400,5,26.49545,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,450,5,33.13605,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,500,5,40.86728,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,550,5,49.82941,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,600,5,60.16748,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,650,5,72.06299,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,700,5,85.679,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.1,750,5,101.2328,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,300,1,24.74521,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,350,1,31.95023,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,400,1,40.32254,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,450,1,49.97594,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,500,1,61.06363,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,550,1,73.73001,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,600,1,88.13785,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,650,1,104.4736,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,700,1,122.8677,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,750,1,143.5355,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,300,2,19.46902,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,350,2,25.4009,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,400,2,32.37565,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,450,2,40.52738,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,500,2,49.97364,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,550,2,60.86715,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,600,2,73.34446,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,650,2,87.59623,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,700,2,103.8059,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,750,2,122.183,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,300,3,16.50546,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,350,3,21.68776,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,400,3,27.82782,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,450,3,35.04322,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,500,3,43.46187,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,550,3,53.22474,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,600,3,64.49125,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,650,3,77.43145,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,700,3,92.23342,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,750,3,109.0719,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,300,4,14.51661,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,350,4,19.18294,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,400,4,24.73386,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,450,4,31.2833,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,500,4,38.97848,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,550,4,47.95023,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,600,4,58.32581,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,650,4,70.29848,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,700,4,84.0376,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,750,4,99.74292,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,300,5,13.07129,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,350,5,17.34191,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,400,5,22.4461,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,450,5,28.48901,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,500,5,35.62391,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,550,5,43.98242,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,600,5,53.65807,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,650,5,64.87291,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,700,5,77.78874,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.2,750,5,92.57576,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,300,1,19.14536,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,350,1,25.30649,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,400,1,32.61678,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,450,1,41.16463,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,500,1,51.11369,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,550,1,62.5932,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,600,1,75.78415,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,650,1,90.8528,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,700,1,107.9662,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,750,1,127.2689,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,300,2,14.27823,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,350,2,19.19837,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,400,2,25.11935,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,450,2,32.18772,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,500,2,40.53892,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,550,2,50.30587,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,600,2,61.6173,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,650,2,74.682,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,700,2,89.67154,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,750,2,106.761,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,300,3,11.67895,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,350,3,15.8627,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,400,3,20.97297,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,450,3,27.14015,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,500,3,34.46955,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,550,3,43.12891,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,600,3,53.25421,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,650,3,65.0361,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,700,3,78.65622,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,750,3,94.25244,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,300,4,10.04125,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,350,4,13.72562,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,400,4,18.26545,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,450,4,23.79266,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,500,4,30.39751,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,550,4,38.25981,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,600,4,47.51205,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,650,4,58.36007,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,700,4,70.93308,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,750,4,85.38971,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,300,5,8.919947,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,350,5,12.23266,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,400,5,16.34106,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,450,5,21.38403,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,500,5,27.43384,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,550,5,34.68072,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,600,5,43.28071,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,650,5,53.3484,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,700,5,65.08097,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.3,750,5,78.68572,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,300,1,12.52627,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,350,1,17.21132,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,400,1,22.96616,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,450,1,29.92236,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,500,1,38.20844,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,550,1,48.02972,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,600,1,59.47971,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,650,1,72.78081,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,700,1,88.07699,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,750,1,105.544,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,300,2,8.692244,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,350,2,12.19141,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,400,2,16.66743,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,450,2,22.19753,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,500,2,28.94295,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,550,2,37.04629,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,600,2,46.68936,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,650,2,58.01222,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,700,2,71.20953,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,750,2,86.47542,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,300,3,7.158415,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,350,3,9.926552,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,400,3,13.52695,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,450,3,18.1338,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,500,3,23.90978,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,550,3,30.95569,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,600,3,39.43008,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,650,3,49.48867,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,700,3,61.29995,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,750,3,75.11891,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,300,4,6.338813,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,350,4,8.735432,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,400,4,11.81552,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,450,4,15.7493,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,500,4,20.75646,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,550,4,26.9981,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,600,4,34.61885,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,650,4,43.74869,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,700,4,54.5704,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,750,4,67.29039,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,300,5,5.82103,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,350,5,7.982736,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,400,5,10.7376,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,450,5,14.24482,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,500,5,18.69025,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,550,5,24.28197,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,600,5,31.21439,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,650,5,39.60098,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,700,5,49.59947,simulated_data,,,
Propane_Carbondioxide ,0.5,0.5,1.4,750,5,61.46104,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,300,1,13.35285,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,350,1,18.0055,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,400,1,23.67054,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,450,1,30.50637,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,500,1,38.70747,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,550,1,48.43521,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,600,1,59.90058,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,650,1,73.30092,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,700,1,88.88944,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,750,1,106.9082,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,300,2,10.50577,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,350,2,14.25395,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,400,2,18.87126,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,450,2,24.48654,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,500,2,31.24408,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,550,2,39.31129,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,600,2,48.88686,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,650,2,60.18412,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,700,2,73.41034,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,750,2,88.82216,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,300,3,8.946636,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,350,3,12.21128,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,400,3,16.2498,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,450,3,21.16872,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,500,3,27.10413,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,550,3,34.24349,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,600,3,42.73507,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,650,3,52.78217,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,700,3,64.59552,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,750,3,78.40178,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,300,4,7.903156,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,350,4,10.83578,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,400,4,14.47206,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,450,4,18.9171,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,500,4,24.3051,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,550,4,30.79446,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,600,4,38.5331,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,650,4,47.71124,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,700,4,58.53015,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,750,4,71.22609,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,300,5,7.135714,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,350,5,9.815505,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,400,5,13.15366,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,450,5,17.23835,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,500,5,22.2144,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,550,5,28.20864,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,600,5,35.38254,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,650,5,43.89477,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,700,5,53.95552,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.7,750,5,65.79781,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,300,1,17.47492,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,350,1,23.00392,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,400,1,29.59325,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,450,1,37.36957,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,500,1,46.51069,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,550,1,57.1822,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,600,1,69.5407,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,650,1,83.8262,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,700,1,100.2445,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,750,1,119.0155,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,300,2,14.05807,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,350,2,18.5966,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,400,2,24.03261,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,450,2,30.49019,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,500,2,38.12659,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,550,2,47.0966,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,600,2,57.58171,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,650,2,69.76385,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,700,2,83.86617,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,750,2,100.1113,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,300,3,12.17087,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,350,3,16.15396,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,400,3,20.94495,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,450,3,26.64547,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,500,3,33.427,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,550,3,41.41064,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,600,3,50.77747,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,650,3,61.68688,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,700,3,74.36749,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,750,3,89.00988,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,300,4,10.88374,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,350,4,14.4916,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,400,4,18.82571,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,450,4,24.02221,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,500,4,30.20477,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,550,4,37.50813,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,600,4,46.07402,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,650,4,56.10492,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,700,4,67.77899,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,750,4,81.30453,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,300,5,9.922698,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,350,5,13.24186,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,400,5,17.24372,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,450,5,22.05459,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,550,5,34.56689,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,600,5,42.54366,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,650,5,51.88849,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,700,5,62.78782,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.8,750,5,75.46357,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,300,1,20.09567,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,350,1,26.10631,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,400,1,33.15985,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,450,1,41.40342,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,500,1,50.9801,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,550,1,62.03402,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,600,1,74.76262,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,650,1,89.35633,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,700,1,105.9784,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,750,1,124.8721,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,300,2,16.28067,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,350,2,21.24455,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,400,2,27.10581,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,450,2,33.99355,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,500,2,42.05775,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,550,2,51.42662,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,600,2,62.28356,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,650,2,74.80652,simulated_data,,,
Propane_Carbondioxide ,0.3,0.7,0.9,700,2,89.19342,simulated_data,,,
